,car_name,sub_name,quentity
0,Tiguan,2.0 TDI,"4,567"
1,Tiguan,2.0 TDI 4Motion,"2,010"
2,Tiguan,Allspace 2.0 TDI,928
3,Tiguan,Allspace 2.0 TDI,928
4,Passat,2.0 TSI,"4,387"
5,Passat,2.0 TSI,"4,387"
6,Passat GT,2.0 TDI,"2,534"
7,Passat GT,2.0 TDI 4Motion,588
8,Passat GT,2.0 TDI 4Motion,588
9,Arteon,2.0 TDI,780
10,Arteon,2.0 TDI,780
