,car_name,sub_name,quentity
0,A6,35 TDI,"5,194"
1,A6,35 TDI quattro,"1,551"
2,A6,40 TFSI,"1,255"
3,A6,40 TFSI quattro,153
4,A6,40 TFSI quattro,153
5,A3,40 TFSI,"3,048"
6,A3,40 TFSI,"3,048"
7,A4,30 TDI,789
8,A4,35 TDI,481
9,A4,35 TDI quattro,409
10,A4,35 TDI quattro,409
11,A7,50 TDI quattro,214
12,A7,50 TDI quattro,214
13,R8,5.2 FSI Plus Coupe,56
14,R8,5.2 FSI Plus Coupe,56
