,car_name,sub_name,quentity
0,Arteon,2.0 TDI,"6,784"
1,Arteon,2.0 TDI,"6,784"
2,Tiguan,2.0 TDI,"3,055"
3,Tiguan,2.0 TDI 4Motion,1
4,Tiguan,2.0 TDI 4Motion,1
5,Passat,2.0 TSI,421
6,Passat,2.0 TSI,421
